21HM004HGE-G;21HM;X1 Carbon G11 i5-1335U/16GB/512M2/WUXGA/N/4U/W11P;1;1391;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;DE;DE;THINKPAD X1 CARBON G11;21HM004HGE;5715251259040;Bluetooth 5.1;1920 x 1200;14";512GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i5 1335U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HM004HGE-G;0;n/a;Yes; 
21HM004HSP-G;21HM;X1 Carbon G11 i5-1335U/16GB/512M2/WUXGA/N/4U/W11P;1;1103;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;ES;ES;THINKPAD X1 CARBON G11;21HM004HSP;5715251257213;Bluetooth 5.1;1920 x 1200;14";512GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i5 1335U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HM004HSP-G;0;n/a;Yes; 
21HM004QUK-G;21HM;X1 Carbon G11 i5-1335U/16GB/256M2/WUXGA/N/4U/W11P;4;1188;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;MH;GB;THINKPAD X1 CARBON G11;21HM004QUK;5715251220019;Bluetooth 5.1;1920 x 1200;14";256GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i5 1335U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HM004QUK-G;0;n/a;Yes; 
21HM0063MZ-G;21HM;X1 Carbon G11 i5-1335U/16GB/512M2/WUXGA/N/4U/W11P;1;1336;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;MH;CH;THINKPAD X1 CARBON G11;21HM0063MZ;5715251243988;Bluetooth 5.1;1920 x 1200;14";512GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i5 1335U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HM0063MZ-G;0;n/a;Yes; 
21HM0064FR-G;21HM;X1 Carbon G11 i5-1335U/16GB/512M2/WUXGA/N/4/F/W11P;1;1324;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;FR;FR;THINKPAD X1 CARBON G11;21HM0064FR;5715251199599;Bluetooth 5.1;1920 x 1200;14";512GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i5 1335U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HM0064FR-G;0;n/a;Yes; 
21HM006EMX-G;21HM;X1 Carbon G11 i7-1355U/32GB/1TBM2/N/4U/F/W11P;1;1598;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;NORDICS;NORDICS;THINKPAD X1 CARBON G11;21HM006EMX;5715251199414;Bluetooth 5.1;1920 x 1200;14";1TB SSD NVMe M.2;n/a;32GB;Intel Iris Xe Graphics;n/a;Intel Core i7 1355U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HM006EMX-G;0;n/a;n/a; 
21HM0077UK-G;21HM;X1 Carbon G11 i7-1355U/32GB/512M2/WUXGA/N/4U/W11P;3;1527;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;MH;GB;THINKPAD X1 CARBON G11;21HM0077UK;5715251220033;Bluetooth 5.3;1920 x 1200;14";512GB SSD NVMe M.2;n/a;32GB;Intel Iris Xe Graphics;n/a;Intel Core i7 1355U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HM0077UK-G;0;n/a;n/a; 
21HQ002VGE-G;21HQ;X1 Yoga G8 i7-1355U/16GB/512M2/WUXGA/MT/N/4/F/W11P;1;1287;GOLD;LENOVO;NOTEBOOK;3YR ONSITE;3 Years Onsite Warranty;DE;DE;THINKPAD X1 YOGA G8;21HQ002VGE;5715251221009;Bluetooth 5.1;1920 x 1200;14";512GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i7 1355U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HQ002VGE-G;0;n/a;n/a; 
21HQ002WMH-G;21HQ;X1 Yoga G8 i7-1355U/16GB/512M2/WUXGA/MT/N/4U/W11P;1;1265;GOLD;LENOVO;NOTEBOOK;3YR ONSITE;3 Years Onsite Warranty;MH;US/I;THINKPAD X1 YOGA G8;21HQ002WMH;5715251243698;Bluetooth 5.1;1920 x 1200;14";512GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i7 1355U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HQ002WMH-G;0;n/a;n/a; 
21HQ004KMZ-G;21HQ;X1 Yoga G8 i5-1335U/16GB/512M2/WUXGA/MT/N/4/F/W11P;1;968;GOLD;LENOVO;NOTEBOOK;3YR ONSITE;3 Years Onsite Warranty;MH;CH;THINKPAD X1 YOGA G8;21HQ004KMZ;5715251223744;Bluetooth 5.1;1920 x 1200;14";512GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i5 1335U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HQ004KMZ-G;0;n/a;Yes; 
21HQ004RMZ-G;21HQ;X1 Yoga G8 i7-1355U/16GB/1TBM2/WUXGA/MT/N/4U/W11P;1;1210;GOLD;LENOVO;NOTEBOOK;3YR ONSITE;3 Years Onsite Warranty;MH;CH;THINKPAD X1 YOGA G8;21HQ004RMZ;5715251262156;Bluetooth 5.1;1920 x 1200;14";1TB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i7 1355U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HQ004RMZ-G;0;n/a;n/a; 
21HQ005RGE-G;21HQ;X1 Yoga G8 i7-1355U/32GB/1TBM2/WUXGA/MT/N/4/F/W11P;1;1452;GOLD;LENOVO;NOTEBOOK;3YR ONSITE;3 Years Onsite Warranty;DE;DE;THINKPAD X1 YOGA G8;21HQ005RGE;5715251220491;Bluetooth 5.1;1920 x 1200;14";1TB SSD NVMe M.2;n/a;32GB;Intel Iris Xe Graphics;n/a;Intel Core i7 1355U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HQ005RGE-G;0;n/a;n/a; 
21HQ005VMB-G;21HQ;X1 Yoga G8 i7-1355U/32GB/1TBM2/WUXGA/MT/N/4U/W11P;1;1292;GOLD;LENOVO;NOTEBOOK;3YR ONSITE;3 Years Onsite Warranty;MH;BE;THINKPAD X1 YOGA G8;21HQ005VMB;5715251262293;Bluetooth 5.1;1920 x 1200;14";1TB SSD NVMe M.2;n/a;32GB;Intel Iris Xe Graphics;n/a;Intel Core i7 1355U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21HQ005VMB-G;0;n/a;n/a; 
21HRS0J500-G;21HR;X1 Yoga G8 i7-1355U/16GB/512M2/WUXGA/MT/C(IR)/W11P;1;1317;GOLD;LENOVO;NOTEBOOK;3YR ONSITE;3 Years Onsite Warranty;MH;US/I;THINKPAD X1 YOGA G8;21HRS0J500;5715251262163;Bluetooth;1920 x 1200 Multitouch;14";512GB SSD M.2;n/a;16GB;Intel(R) Iris(R) Xe Graphics;n/a;2C+8c Intel Core i7-1355U;Windows 11 Pro;WiFi;n/a;Black;ES.FOXWAY.DK/ITEM/21HRS0J500-G;0;n/a;Yes; 
21J5000EFR-G;21J5;P14s G3 R7 Pro 6850U/16GB/512M2/WUXGA/4U/F/C/NOOS;8;727;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;FR;FR;THINKPAD P14S G3;21J5000EFR;5707271573848;Bluetooth 5.1;1920 x 1200;14";512GB SSD M.2;n/a;16GB;AMD Radeon 680M;n/a;AMD Ryzen 7 Pro 6850U;No OS;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21J5000EFR-G;0;n/a;Yes; 
21J5002KMX-G;21J5;P14s G3 R7 Pro 6850U/16GB/512M2/WUXGA/4U/F/W11P;1;1059;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;NORDICS;NORDICS;THINKPAD P14S G3;21J5002KMX;5715251262545;Bluetooth 5.1;1920 x 1200;14";512GB SSD NVMe M.2;n/a;16GB;AMD Radeon 680M;n/a;AMD Ryzen 7 Pro 6850U;Windows 10 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21J5002KMX-G;0;n/a;Yes; 
21J5003KFR-G;21J5;P14s G3 R7 Pro 6850U/32GB/1TBM2/WUXGA/C(IR)/NOOS;3;841;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;n/a;FR;THINKPAD P14S G3;21J5003KFR;5715251243957;Bluetooth;1920 x 1200 WUXGA;14";1TB SSD M.2;n/a;32GB;AMD Radeon(TM) Pro Graphics;n/a;OctalCore AMD Ryzen 7 Pro 6850U;No OS;WiFi;n/a;Black;ES.FOXWAY.DK/ITEM/21J5003KFR-G;0;n/a;Yes; 
21J6S05000-G;21J6;P14s G3 R7 Pro 6850U/32GB/1TBM2/WUXGA/N/4U/F/NOOS;2;979;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;n/a;DE;THINKPAD P14S G3;21J6S05000;5715251205115;Bluetooth 5.1;1920 x 1200;14";1TB SSD NVMe M.2;n/a;32GB;AMD Radeon 680M;n/a;AMD Ryzen 7 Pro 6850U;No OS;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21J6S05000-G;0;n/a;Yes; 
21J80022GE-G;21J8;TB 16p G4 IRH i9-13900H/32GB/1TBM2/3.2K/GC/W11P;5;1395;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;DE;DE;THINKBOOK 16P G4;21J80022GE;5715251261227;Bluetooth 5.1;3200 x 2000;16";1TB SSD NVMe M.2;n/a;32GB;Intel Iris Xe Graphics;NVIDIA GeForce RTX 4060;Intel Core i9 13900H;Windows 11 Pro;WiFi;16" - IPS;Black;ES.FOXWAY.DK/ITEM/21J80022GE-G;0;n/a;Yes; 
21JG0007GE-G;21JG;14s Yoga G3 IRU i5-1335U/16GB/512M2/FHD/MT/F/W11P;2;633;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;DE;DE;THINKBOOK 14S YOGA G3 IRU;21JG0007GE;5715251198820;Bluetooth 5.1;1920 x 1080;14";512GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i5 1335U;Windows 11 Pro;WiFi;14" - IPS;Silver;ES.FOXWAY.DK/ITEM/21JG0007GE-G;0;n/a;Yes; 
21JG0008GE-G;21JG;TB 14s Yoga G3 IRU i7-1355U/16GB/512M2/FHD/MT/W11P;1;791;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;DE;DE;THINKBOOK 14S YOGA G3 IRU;21JG0008GE;5715251259026;Bluetooth 5.1;1920 x 1080;14";512GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i7 1355U;Windows 11 Pro;WiFi;14" - IPS;Silver;ES.FOXWAY.DK/ITEM/21JG0008GE-G;0;n/a;n/a; 
21JG001YIX-G;21JG;TB 14s Yoga G3 IRU i5-1335U/8GB/512M2/FHD/MT/F/W11;1;673;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;IT;IT;THINKBOOK 14S YOGA G3 IRU;21JG001YIX;5715251260800;Bluetooth;1920 x 1080 (FHD) Multitouch;14";512GB SSD M.2;n/a;8GB;Intel(R) UHD Graphics;n/a;2C+8c Intel Core i5-1335U;Windows 11;WiFi;n/a;Silver;ES.FOXWAY.DK/ITEM/21JG001YIX-G;0;n/a;n/a; 
21JLS0J600-G;21JL;E14 G5 i3-1315U/16GB/256M2/WUXGA/C(IR)/W11PE;1;406;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;ES;ES;THINKPAD E14 G5;21JLS0J600;5715251257077;Bluetooth;1920 x 1200 WUXGA;14";256GB SSD M.2;n/a;16GB;Intel(R) UHD Graphics;n/a;2C+4c Intel Core i3-1315U;Windows 11 Pro;WiFi;n/a;Black;n/a;0;n/a;n/a; 
21JN004RIX-G;21JN;E16 G1 i5-1335U/16GB/512M2/WUXGA/C(IR)/W11P;1;588;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;MH;IT;THINKPAD E16 G1;21JN004RIX;5715251243315;Bluetooth 5.1;1920 x 1200;16";512GB SSD NVMe M.2;n/a;16GB;Intel Iris Xe Graphics;n/a;Intel Core i5 1335U;Windows 11 Pro;WiFi;16" - IPS;Black;ES.FOXWAY.DK/ITEM/21JN004RIX-G;0;n/a;Yes; 
21JR000CGE-G;21JR;E14 G5 R5 7530U/16GB/512M2/WUXGA/C(IR)/W11P;1;519;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;DE;DE;THINKPAD E14 G5;21JR000CGE;5715251246811;Bluetooth 5.1;1920 x 1200;14";512GB SSD NVMe M.2;n/a;16GB;AMD Radeon Graphics;n/a;AMD Ryzen 5 7530U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21JR000CGE-G;0;n/a;Yes; 
21K5000BMX-G;21K5;P14s G4 R7 Pro 7840U/32GB/1TBM2/WUXGA/4U/C(IR)/W11;1;1053;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;NORDICS;NORDICS;THINKPAD P14S G4;21K5000BMX;5715251242974;Bluetooth 5.1;1920 x 1200;14";1TB SSD NVMe M.2;n/a;32GB;AMD Radeon 780M;n/a;AMD Ryzen 7 Pro 7840U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21K5000BMX-G;0;n/a;Yes; 
21K5000GGE-G;21K5;P14s G4 R7 Pro 7840U/32GB/1TBM2/FHD/MT/4U/W11P;1;986;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;DE;DE;THINKPAD P14S G4;21K5000GGE;5715251223126;Bluetooth 5.1;1920 x 1200;14";1TB SSD NVMe M.2;n/a;32GB;AMD Radeon 780M;n/a;AMD Ryzen 7 Pro 7840U;Windows 11 Pro;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/21K5000GGE-G;0;n/a;Yes; 
21K7S02M00-G;21K7;T16 G2 R7 Pro 7840U/32GB/2TBM2/WUXGA/C(IR)/NOOS;1;1101;GOLD;LENOVO;NOTEBOOK;3YR CCR;3 Years Carry-in Warranty;n/a;DE;THINKPAD T16 G2;21K7S02M00;5715251239936;Bluetooth;1920 x 1200 WUXGA;16";2TB SSD M.2;n/a;32GB;AMD Radeon 780M;n/a;OctalCore AMD Ryzen 7 Pro 7840U;No OS;WiFi;n/a;Black;ES.FOXWAY.DK/ITEM/21K7S02M00-G;0;n/a;Yes; 
21KJ0017MH-G;21KJ;TB 14 G6 ABP R5 7530U/8GB/256M2/WUXGA/F/C(IR)/W11P;1;416;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;MHNL;US/I;THINKBOOK 14 G4 ABP;21KJ0017MH;5715251260633;Bluetooth 5.1;1920 x 1200;14";256GB SSD NVMe M.2;n/a;8GB;AMD Radeon Graphics;n/a;AMD Ryzen 5 7530U;Windows 11 Pro;WiFi;14" - IPS;Silver;ES.FOXWAY.DK/ITEM/21KJ0017MH-G;0;n/a;Yes; 
81MQ000DUK-G;81MQ;14w A6-9220C/4GB/128GB/FHD/C/W10PE;6;146;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;GB;GB;IDEAPAD 14W;81MQ000DUK;5707271957549;Bluetooth 4.2;1920 x 1080;14";128GB eMMC;n/a;4GB;AMD Radeon R5;n/a;AMD A6 9220C;Windows 10 Pro;WiFi;14";Black;ES.FOXWAY.DK/ITEM/81MQ000DUK-G;0;n/a;n/a; 
81WB00AMUK-G;81WB;3 15IML05 6405U/4GB/128M2/HD/C/W11;1;183;GOLD;LENOVO;NOTEBOOK;2YR CCR;2 Years Carry-in Warranty;GB;GB;IDEAPAD 3 15IML05;81WB00AMUK;5715251257381;Bluetooth 5.0;1366 x 768;15";128GB SSD NVMe M.2;n/a;4GB;Intel UHD Graphics;n/a;Intel Pentium Gold 6405U;Windows 10;WiFi;15.6" - TN;Silver;ES.FOXWAY.DK/ITEM/81WB00AMUK-G;0;n/a;n/a; 
81WB015QGE-G;81WB;3 15IML05 i5-10210U/8GB/512M2/FHD/F/C/W11;1;330;GOLD;LENOVO;NOTEBOOK;2YR CCR;2 Years Carry-in Warranty;DE;DE;IDEAPAD 3 15IML05;81WB015QGE;5715251113007;Bluetooth 5.0;1920 x 1080;15";512GB SSD NVMe M.2;n/a;8GB;Intel UHD Graphics;n/a;Intel Core i5 10210U;Windows 11;WiFi;15.6" - TN;Silver;ES.FOXWAY.DK/ITEM/81WB015QGE-G;0;n/a;Yes; 
81WH004HFR-G;81WH;3 14IGL05 N4020/8GB/256M2/FHD/C/W11;2;254;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;FR;FR;IDEAPAD 3 14IGL05;81WH004HFR;5715251240963;Bluetooth 5.0;1920 x 1080;14";256GB SSD NVMe M.2;n/a;8GB;Intel UHD Graphics 600;n/a;Intel Celeron N4020;Windows 11;WiFi;14" - TN;Silver;ES.FOXWAY.DK/ITEM/81WH004HFR-G;0;n/a;n/a; 
81WX000NSP-G;81WX;S345-14AST A6-9220C/4GB/64S/FHD/C/Chrome;1;149;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;EUML;ES;CHROME S345-14AST;81WX000NSP;5707271977226;Bluetooth 4.1;1920 x 1080;14";64GB eMMC;n/a;4GB;AMD Radeon R5;n/a;AMD A6 9220C;Chrome;WiFi;14" - TN;Black;ES.FOXWAY.DK/ITEM/81WX000NSP-G;0;n/a;n/a; 
82A300CNGE-G;82A3;Yoga 7 14ITL05 i5-1135G7/8GB/512M2/FHD/C(IR)/W10;1;546;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;DE;DE;YOGA SLIM 7 14ITL05;82A300CNGE;5715251036986;Bluetooth 5.0;1920 x 1080;14";512GB SSD NVMe M.2;n/a;8GB;Intel Iris Xe Graphics;n/a;Intel Core i5 1135G7;Windows 10;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/82A300CNGE-G;0;n/a;Yes; 
82C30036IX-G;82C3;V15-IGL N4020/8GB/256M2/HD/C/W10;3;195;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;IT;IT;V15-IGL;82C30036IX;5715251156042;Bluetooth 5.0;1366 x 768;15";256GB SSD NVMe M.2;n/a;8GB;Intel UHD Graphics 600;n/a;Intel Celeron N4020;Windows 10;WiFi;15.6" - TN;Black;ES.FOXWAY.DK/ITEM/82C30036IX-G;0;n/a;n/a; 
82C30036UK-G;82C3;V15-IGL N4020/8GB/256M2/HD/C/W10;2;231;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;MHNL;GB;V15-IGL;82C30036UK;5715251246736;Bluetooth 5.0;1366 x 768;15";256GB SSD NVMe M.2;n/a;8GB;Intel UHD Graphics 600;n/a;Intel Celeron N4020;Windows 10;WiFi;15.6" - TN;Black;ES.FOXWAY.DK/ITEM/82C30036UK-G;0;n/a;n/a; 
82CYX001UK-G;82CY;Yoga 7 13ACN5 R5 5600U/8GB/256M2/WQXGA/C(IR)/W11;1;395;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;MHNL;GB;YOGA SLIM 7 13ACN5;82CYX001UK;5715251243414;Bluetooth;2560x1600(2K);13";256GB SSD M.2;n/a;8GB;AMD Radeon Graphics;n/a;HexaCore AMD Ryzen 5 5600U;Windows 11;WiFi;n/a;Silver;ES.FOXWAY.DK/ITEM/82CYX001UK-G;0;n/a;Yes; 
82H900T2FR-G;82H9;3 17ITL6 6305/4GB/128M2/HD+/C/W11;1;188;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;FR;FR;IDEAPAD 3 17ITL6;82H900T2FR;5715251247221;Bluetooth 5.1;1600 x 900;17";128GB SSD NVMe M.2;n/a;4GB;Intel UHD Graphics;n/a;Intel Celeron 6305;Windows 11;WiFi;17.3" - TN;Silver;ES.FOXWAY.DK/ITEM/82H900T2FR-G;0;n/a;n/a; 
82HY000NMH-G;82HY;100w G3 AMD 3015e/4GB/64S/HD/C/W11PE;2;99;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;MH;US/I;100W GEN 3;82HY000NMH;5715251226349;Bluetooth 5.1;1366 x 768;11";64GB eMMC;n/a;4GB;AMD Radeon Graphics;n/a;AMD 3000 Series 3015e;Windows 11;WiFi;11.6" - TN;Blue;ES.FOXWAY.DK/ITEM/82HY000NMH-G;0;n/a;n/a; 
82J4S0DD00-G;82J4;500w G3 N6000/8GB/128M2/HD/MT/C/W10PE;2;227;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;GB;GB;500W G3;82J4S0DD00;5715251236621;Bluetooth;1366 x 768 Multitouch;n/a;128GB SSD M.2;n/a;8GB;Intel(R) HD Graphics Gen11 (1 GB);n/a;QuadCore Intel Pentium Silver N6000;Windows 10 Pro;WiFi;n/a;Blue;n/a;0;n/a;n/a; 
82JQ00HKFR-G;82JQ;5 Pro 16ACH6H R7 5800H/16GB/512M2/WQXGA/GC/C/W11;1;1005;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;FR;FR;LEGION 5 PRO 16ACH6H;82JQ00HKFR;5715251063739;Bluetooth 5.1;2560 x 1600;16";512GB SSD NVMe M.2;n/a;16GB;AMD Radeon Graphics;NVIDIA GeForce RTX 3060;AMD Ryzen 7 5800H;Windows 11;WiFi;16" - IPS;Black;ES.FOXWAY.DK/ITEM/82JQ00HKFR-G;0;n/a;Yes; 
82K2000HFR-G;82K2;Gaming 3 15ACH6 R5 5600H/8GB/512M2/FHD/GC/C/W11;2;611;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;FR;FR;IDEAPAD GAMING 3 15ACH6;82K2000HFR;5715251073486;Bluetooth 5.0;1920 x 1080;15";512GB SSD NVMe M.2;n/a;8GB;AMD Radeon Graphics;NVIDIA GeForce RTX 3060;AMD Ryzen 5 5600H;Windows 11;WiFi;15.6" - IPS;Black;ES.FOXWAY.DK/ITEM/82K2000HFR-G;0;n/a;Yes; 
82KC0036MH-G;82KC;V14 G2 ALC R3 5300U/8GB/256M2/FHD/C/W10;1;316;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;MHNL;US/I;IDEAPAD V14 G2 ALC;82KC0036MH;5715251187886;Bluetooth 5.0;1920 x 1080;14";256GB SSD NVMe M.2;n/a;8GB;AMD Radeon Graphics;n/a;AMD Ryzen 3 5300U;Windows 10;WiFi;14" - TN;Black;ES.FOXWAY.DK/ITEM/82KC0036MH-G;0;n/a;Yes; 
82KF0001IX-G;82KF;5G 14Q8X05 QC8cx/8GB/512M2/FHD/5/C(IR)/W11;2;315;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;IT;IT;IDEAPAD 5G 14Q8X05;82KF0001IX;5715251116947;Bluetooth 5.0;1920 x 1080;14";512GB SSD NVMe M.2;n/a;8GB;Qualcomm Adreno 680;n/a;Qualcomm Snapdragon 8cx Kryo 495;Windows 10;WiFi;14" - IPS;Silver;ES.FOXWAY.DK/ITEM/82KF0001IX-G;0;n/a;n/a; 
82KN001XMX-G;82KN;3 14M836 MT8183/4GB/64S/FHD/C/Chrome;3;118;GOLD;LENOVO;NOTEBOOK;2Y CCR;2 Years Custum Carry In;EUML;NORDICS;IDEAPAD CB 3 14M836;82KN001XMX;5715251246200;Bluetooth 4.2;1920 x 1080;14";64GB eMMC;n/a;4GB;ARM Mali;n/a;MediaTek MT8183;Chrome;WiFi;14" - TN;Blue;ES.FOXWAY.DK/ITEM/82KN001XMX-G;0;n/a;n/a; 
82KN002LMH-G;82KN;3 14M836 MT8183/8GB/128GB/FHD/MT/C/P/Chrome;2;236;GOLD;LENOVO;NOTEBOOK;2Y CCR;2 Years Custum Carry In;EUML;US/I;IDEAPAD CB 3 14M836;82KN002LMH;5715251245531;Bluetooth 4.2;1920 x 1080;14";128GB eMMC;n/a;8GB;ARM Mali;n/a;MediaTek MT8183;Chrome;WiFi;14" - IPS;Silver;ES.FOXWAY.DK/ITEM/82KN002LMH-G;0;n/a;n/a; 
82KU00WPIX-G;82KU;3 15ALC6 R5 5500U/8GB/512M2/FHD/F/C/W11;1;372;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;MHIT;IT;IDEAPAD 3 15ALC6;82KU00WPIX;5715251114288;Bluetooth 5.0;1920 x 1080;15";512GB SSD NVMe M.2;n/a;8GB;AMD Radeon Graphics;n/a;AMD Ryzen 5 5500U;Windows 11;WiFi;15.6" - TN;Black;ES.FOXWAY.DK/ITEM/82KU00WPIX-G;0;n/a;Yes; 
82KU01SGGE-G;82KU;3 15ALC6 R5 5500U/16GB/1TBM2/FHD/F/C/W11;1;384;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;DE;DE;IDEAPAD 3 15ALC6;82KU01SGGE;5715251222846;Bluetooth 5.1;1920 x 1080;15";1TB SSD NVMe M.2;n/a;16GB;AMD Radeon Graphics;n/a;AMD Ryzen 5 5500U;Windows 11;WiFi;15.6" - IPS;Silver;ES.FOXWAY.DK/ITEM/82KU01SGGE-G;0;n/a;Yes; 
82L700HQMZ-G;82L7;5 Pro 14ACN6 R7 5800U/16GB/1TBM2/2.2K/GC/C(IR)/W11;1;550;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;MHIT;CH;IDEAPAD 5 PRO 14ACN6;82L700HQMZ;5715251215978;Bluetooth;2240 x 1400 (2.2K);14";1TB SSD M.2;n/a;16GB;AMD Radeon Graphics;nVIDIA GeForce MX450;OctalCore AMD Ryzen 7 5800U;Windows 11;WiFi;n/a;Silver;ES.FOXWAY.DK/ITEM/82L700HQMZ-G;0;n/a;Yes; 
82L700P7MB-G;82L7;5 Pro 14ACN6 R7 5800U/16GB/1TBM2/3K/C(IR)/W11;1;572;GOLD;LENOVO;NOTEBOOK;1YR CCR;1 Year Carry-in Warranty;MHNL;BE;IDEAPAD 5 PRO 14ACN6;82L700P7MB;5715251157124;Bluetooth 5.1;2880 x 1800;14";1TB SSD NVMe M.2;n/a;16GB;AMD Radeon Graphics;n/a;AMD Ryzen 7 5800U;Windows 11;WiFi;14" - IPS;Black;ES.FOXWAY.DK/ITEM/82L700P7MB-G;0;n/a;Yes; 
